Generation 07582 --> STR 01, INT 04, STM 01, AGL 01
Generation 07583 --> STR 02, INT 03, STM 02, AGL 01
Generation 07584 --> STR 03, INT 04, STM 01, AGL 01
Generation 07585 --> STR 01, INT 02, STM 01, AGL 01
Generation 07586 --> STR 01, INT 01, STM 02, AGL 02
Generation 07587 --> STR 01, INT 01, STM 03, AGL 03
Generation 07588 --> STR 01, INT 01, STM 02, AGL 04
Generation 07589 --> STR 02, INT 02, STM 01, AGL 05
Generation 07590 --> STR 03, INT 01, STM 02, AGL 04
Generation 07591 --> STR 01, INT 01, STM 01, AGL 02
Generation 07592 --> STR 01, INT 01, STM 02, AGL 03
Generation 07593 --> STR 02, INT 01, STM 03, AGL 02
Generation 07594 --> STR 01, INT 01, STM 04, AGL 03
Generation 07595 --> STR 01, INT 02, STM 02, AGL 01
Generation 07596 --> STR 01, INT 01, STM 01, AGL 01
Generation 07597 --> STR 01, INT 02, STM 02, AGL 01
Generation 07598 --> STR 02, INT 01, STM 01, AGL 01
Generation 07599 --> STR 01, INT 02, STM 01, AGL 02
Generation 07600 --> STR 01, INT 01, STM 01, AGL 03
Generation 07601 --> STR 01, INT 01, STM 02, AGL 02
Generation 07602 --> STR 01, INT 01, STM 01, AGL 01
Generation 07603 --> STR 01, INT 01, STM 01, AGL 02
Generation 07604 --> STR 01, INT 01, STM 01, AGL 03
Generation 07605 --> STR 01, INT 01, STM 01, AGL 02
Generation 07606 --> STR 02, INT 02, STM 02, AGL 03
Generation 07607 --> STR 01, INT 01, STM 01, AGL 04
Generation 07608 --> STR 02, INT 01, STM 01, AGL 02
Generation 07609 --> STR 01, INT 01, STM 01, AGL 03
Generation 07610 --> STR 02, INT 01, STM 01, AGL 02
Generation 07611 --> STR 03, INT 02, STM 02, AGL 01
Generation 07612 --> STR 02, INT 01, STM 01, AGL 01
Generation 07613 --> STR 01, INT 01, STM 02, AGL 01
Generation 07614 --> STR 01, INT 02, STM 01, AGL 01
Generation 07615 --> STR 02, INT 01, STM 01, AGL 02
Generation 07616 --> STR 01, INT 01, STM 01, AGL 01
Generation 07617 --> STR 02, INT 02, STM 01, AGL 01
Generation 07618 --> STR 01, INT 01, STM 01, AGL 01
Generation 07619 --> STR 01, INT 02, STM 01, AGL 01
Generation 07620 --> STR 01, INT 03, STM 01, AGL 01
Generation 07621 --> STR 01, INT 01, STM 02, AGL 01
Generation 07622 --> STR 02, INT 01, STM 01, AGL 01
Generation 07623 --> STR 01, INT 02, STM 01, AGL 02
Generation 07624 --> STR 02, INT 01, STM 01, AGL 01
Generation 07625 --> STR 03, INT 01, STM 01, AGL 02
Generation 07626 --> STR 02, INT 01, STM 01, AGL 03
Generation 07627 --> STR 03, INT 01, STM 01, AGL 04
Generation 07628 --> STR 02, INT 01, STM 01, AGL 05
Generation 07629 --> STR 01, INT 01, STM 02, AGL 04
Generation 07630 --> STR 01, INT 02, STM 01, AGL 02
Generation 07631 --> STR 01, INT 03, STM 01, AGL 01
Generation 07632 --> STR 02, INT 01, STM 02, AGL 01
Generation 07633 --> STR 01, INT 01, STM 01, AGL 01
Generation 07634 --> STR 02, INT 01, STM 01, AGL 01
Generation 07635 --> STR 01, INT 01, STM 01, AGL 01
Generation 07636 --> STR 01, INT 02, STM 02, AGL 01
Generation 07637 --> STR 02, INT 01, STM 03, AGL 01
Generation 07638 --> STR 01, INT 01, STM 01, AGL 01
Generation 07639 --> STR 01, INT 02, STM 01, AGL 01
Generation 07640 --> STR 01, INT 03, STM 01, AGL 01
Generation 07641 --> STR 01, INT 01, STM 02, AGL 02
Generation 07642 --> STR 02, INT 02, STM 01, AGL 03
Generation 07643 --> STR 01, INT 01, STM 01, AGL 04
Generation 07644 --> STR 02, INT 02, STM 01, AGL 05
Generation 07645 --> STR 01, INT 03, STM 02, AGL 06
Generation 07646 --> STR 02, INT 01, STM 03, AGL 07
Generation 07647 --> STR 01, INT 01, STM 04, AGL 06
Generation 07648 --> STR 02, INT 02, STM 05, AGL 07
Generation 07649 --> STR 03, INT 01, STM 06, AGL 05
Generation 07650 --> STR 01, INT 02, STM 05, AGL 03
Generation 07651 --> STR 01, INT 03, STM 04, AGL 02
Generation 07652 --> STR 01, INT 01, STM 02, AGL 03
Generation 07653 --> STR 01, INT 01, STM 01, AGL 04
Generation 07654 --> STR 01, INT 01, STM 01, AGL 05
Generation 07655 --> STR 02, INT 02, STM 02, AGL 03
Generation 07656 --> STR 01, INT 01, STM 03, AGL 02
Generation 07657 --> STR 02, INT 01, STM 02, AGL 01
Generation 07658 --> STR 01, INT 01, STM 03, AGL 01
Generation 07659 --> STR 01, INT 01, STM 02, AGL 01
Generation 07660 --> STR 01, INT 01, STM 01, AGL 01
Generation 07661 --> STR 02, INT 01, STM 01, AGL 02
Generation 07662 --> STR 03, INT 01, STM 01, AGL 01
Generation 07663 --> STR 04, INT 02, STM 01, AGL 01
Generation 07664 --> STR 05, INT 01, STM 01, AGL 02
Generation 07665 --> STR 03, INT 01, STM 02, AGL 01
Generation 07666 --> STR 01, INT 02, STM 01, AGL 01
Generation 07667 --> STR 01, INT 03, STM 01, AGL 01
Generation 07668 --> STR 02, INT 02, STM 02, AGL 02
Generation 07669 --> STR 01, INT 01, STM 01, AGL 03
Generation 07670 --> STR 01, INT 01, STM 02, AGL 01
Generation 07671 --> STR 01, INT 02, STM 01, AGL 01
Generation 07672 --> STR 01, INT 03, STM 02, AGL 01
Generation 07673 --> STR 02, INT 01, STM 01, AGL 02
Generation 07674 --> STR 01, INT 02, STM 02, AGL 01
Generation 07675 --> STR 02, INT 01, STM 01, AGL 01
Generation 07676 --> STR 01, INT 01, STM 02, AGL 01
Generation 07677 --> STR 01, INT 01, STM 03, AGL 02
Generation 07678 --> STR 02, INT 01, STM 04, AGL 01
Generation 07679 --> STR 03, INT 02, STM 05, AGL 01
Generation 07680 --> STR 01, INT 01, STM 03, AGL 01
Generation 07681 --> STR 01, INT 01, STM 01, AGL 02
Generation 07682 --> STR 01, INT 02, STM 01, AGL 01
Generation 07683 --> STR 01, INT 01, STM 01, AGL 02
Generation 07684 --> STR 02, INT 01, STM 02, AGL 03
Generation 07685 --> STR 01, INT 01, STM 01, AGL 04
Generation 07686 --> STR 02, INT 01, STM 01, AGL 02
Generation 07687 --> STR 01, INT 02, STM 01, AGL 01
Generation 07688 --> STR 01, INT 01, STM 01, AGL 01
Generation 07689 --> STR 01, INT 01, STM 01, AGL 02
Generation 07690 --> STR 02, INT 01, STM 01, AGL 01
Generation 07691 --> STR 01, INT 01, STM 01, AGL 01
Generation 07692 --> STR 01, INT 01, STM 02, AGL 01
Generation 07693 --> STR 01, INT 01, STM 03, AGL 02
Generation 07694 --> STR 01, INT 01, STM 02, AGL 01
Generation 07695 --> STR 01, INT 02, STM 01, AGL 01
Generation 07696 --> STR 01, INT 01, STM 02, AGL 02
Generation 07697 --> STR 02, INT 02, STM 03, AGL 01
Generation 07698 --> STR 01, INT 01, STM 04, AGL 01
Generation 07699 --> STR 01, INT 02, STM 03, AGL 01
Generation 07700 --> STR 02, INT 01, STM 02, AGL 01
Generation 07701 --> STR 01, INT 01, STM 01, AGL 01
Generation 07702 --> STR 01, INT 01, STM 01, AGL 02
Generation 07703 --> STR 01, INT 01, STM 02, AGL 03
Generation 07704 --> STR 02, INT 02, STM 01, AGL 01
Generation 07705 --> STR 01, INT 03, STM 02, AGL 01
Generation 07706 --> STR 02, INT 02, STM 01, AGL 01
Generation 07707 --> STR 01, INT 01, STM 01, AGL 01
Generation 07708 --> STR 01, INT 02, STM 01, AGL 01
Generation 07709 --> STR 01, INT 01, STM 01, AGL 01
Generation 07710 --> STR 01, INT 02, STM 01, AGL 01
Generation 07711 --> STR 02, INT 01, STM 02, AGL 01
Generation 07712 --> STR 01, INT 01, STM 01, AGL 02
Generation 07713 --> STR 02, INT 01, STM 01, AGL 01
Generation 07714 --> STR 01, INT 01, STM 01, AGL 01
Generation 07715 --> STR 01, INT 02, STM 01, AGL 01
Generation 07716 --> STR 02, INT 01, STM 02, AGL 01
Generation 07717 --> STR 01, INT 01, STM 01, AGL 01
Generation 07718 --> STR 01, INT 02, STM 01, AGL 01
Generation 07719 --> STR 01, INT 01, STM 01, AGL 02
Generation 07720 --> STR 01, INT 01, STM 02, AGL 01
Generation 07721 --> STR 01, INT 01, STM 01, AGL 01
Generation 07722 --> STR 01, INT 01, STM 02, AGL 01
Generation 07723 --> STR 02, INT 01, STM 01, AGL 01
Generation 07724 --> STR 03, INT 01, STM 01, AGL 02
Generation 07725 --> STR 02, INT 01, STM 01, AGL 03
Generation 07726 --> STR 01, INT 02, STM 01, AGL 02
Generation 07727 --> STR 01, INT 03, STM 01, AGL 01
Generation 07728 --> STR 01, INT 04, STM 01, AGL 01
Generation 07729 --> STR 01, INT 02, STM 01, AGL 01
Generation 07730 --> STR 02, INT 01, STM 01, AGL 02
Generation 07731 --> STR 01, INT 02, STM 01, AGL 01
Generation 07732 --> STR 02, INT 01, STM 01, AGL 01
Generation 07733 --> STR 03, INT 02, STM 02, AGL 01
Generation 07734 --> STR 02, INT 03, STM 03, AGL 01
Generation 07735 --> STR 01, INT 02, STM 01, AGL 01
Generation 07736 --> STR 01, INT 01, STM 01, AGL 01
Generation 07737 --> STR 01, INT 02, STM 01, AGL 01
Generation 07738 --> STR 01, INT 01, STM 02, AGL 02
Generation 07739 --> STR 01, INT 01, STM 03, AGL 03
Generation 07740 --> STR 02, INT 02, STM 04, AGL 04
Generation 07741 --> STR 01, INT 01, STM 05, AGL 03
Generation 07742 --> STR 01, INT 02, STM 03, AGL 04
Generation 07743 --> STR 02, INT 03, STM 01, AGL 02
Generation 07744 --> STR 01, INT 02, STM 01, AGL 01
Generation 07745 --> STR 02, INT 01, STM 02, AGL 01
Generation 07746 --> STR 01, INT 01, STM 01, AGL 02
Generation 07747 --> STR 01, INT 01, STM 02, AGL 01
Generation 07748 --> STR 02, INT 01, STM 01, AGL 01
Generation 07749 --> STR 01, INT 01, STM 01, AGL 01
Generation 07750 --> STR 02, INT 01, STM 01, AGL 02
Generation 07751 --> STR 03, INT 01, STM 02, AGL 03
Generation 07752 --> STR 04, INT 01, STM 03, AGL 01
Generation 07753 --> STR 05, INT 02, STM 04, AGL 01
Generation 07754 --> STR 06, INT 01, STM 05, AGL 01
Generation 07755 --> STR 05, INT 01, STM 06, AGL 01
Generation 07756 --> STR 03, INT 02, STM 07, AGL 01
Generation 07757 --> STR 01, INT 01, STM 05, AGL 02
Generation 07758 --> STR 01, INT 01, STM 03, AGL 01
Generation 07759 --> STR 02, INT 02, STM 02, AGL 01
Generation 07760 --> STR 01, INT 01, STM 01, AGL 01
Generation 07761 --> STR 02, INT 01, STM 01, AGL 01
Generation 07762 --> STR 03, INT 01, STM 01, AGL 01
Generation 07763 --> STR 02, INT 01, STM 02, AGL 01
Generation 07764 --> STR 03, INT 01, STM 01, AGL 01
Generation 07765 --> STR 04, INT 01, STM 01, AGL 02
Generation 07766 --> STR 03, INT 01, STM 02, AGL 03
Generation 07767 --> STR 04, INT 01, STM 01, AGL 02
Generation 07768 --> STR 05, INT 02, STM 01, AGL 01
Generation 07769 --> STR 06, INT 01, STM 02, AGL 01
Generation 07770 --> STR 05, INT 01, STM 01, AGL 01
Generation 07771 --> STR 06, INT 02, STM 01, AGL 01
Generation 07772 --> STR 07, INT 03, STM 01, AGL 01
Generation 07773 --> STR 08, INT 04, STM 01, AGL 01
Generation 07774 --> STR 06, INT 05, STM 02, AGL 02
Generation 07775 --> STR 07, INT 04, STM 03, AGL 03
Generation 07776 --> STR 06, INT 05, STM 04, AGL 02
Generation 07777 --> STR 07, INT 03, STM 02, AGL 01
Generation 07778 --> STR 06, INT 02, STM 03, AGL 01
Generation 07779 --> STR 07, INT 03, STM 04, AGL 01
Generation 07780 --> STR 05, INT 01, STM 02, AGL 01
Generation 07781 --> STR 06, INT 02, STM 03, AGL 01
Generation 07782 --> STR 05, INT 01, STM 04, AGL 01
Generation 07783 --> STR 03, INT 01, STM 03, AGL 01
Generation 07784 --> STR 02, INT 01, STM 04, AGL 01
Generation 07785 --> STR 01, INT 02, STM 02, AGL 01
Generation 07786 --> STR 01, INT 01, STM 01, AGL 01
Generation 07787 --> STR 02, INT 01, STM 01, AGL 01
Generation 07788 --> STR 01, INT 01, STM 01, AGL 01
Generation 07789 --> STR 02, INT 01, STM 02, AGL 01
Generation 07790 --> STR 01, INT 01, STM 01, AGL 02
Generation 07791 --> STR 01, INT 01, STM 01, AGL 01
Generation 07792 --> STR 02, INT 01, STM 01, AGL 01
Generation 07793 --> STR 03, INT 01, STM 02, AGL 02
Generation 07794 --> STR 02, INT 01, STM 01, AGL 01
Generation 07795 --> STR 01, INT 01, STM 01, AGL 01
Generation 07796 --> STR 01, INT 02, STM 01, AGL 02
Generation 07797 --> STR 01, INT 03, STM 01, AGL 01
Generation 07798 --> STR 01, INT 02, STM 02, AGL 01
Generation 07799 --> STR 01, INT 01, STM 03, AGL 02
Generation 07800 --> STR 02, INT 01, STM 04, AGL 03
Generation 07801 --> STR 01, INT 01, STM 02, AGL 04
Generation 07802 --> STR 01, INT 02, STM 01, AGL 03
Generation 07803 --> STR 01, INT 01, STM 01, AGL 02
Generation 07804 --> STR 01, INT 02, STM 01, AGL 01
Generation 07805 --> STR 01, INT 03, STM 02, AGL 01
Generation 07806 --> STR 01, INT 04, STM 03, AGL 01
Generation 07807 --> STR 02, INT 02, STM 04, AGL 01
Generation 07808 --> STR 03, INT 03, STM 05, AGL 02
Generation 07809 --> STR 02, INT 04, STM 03, AGL 01
Generation 07810 --> STR 01, INT 03, STM 01, AGL 01
Generation 07811 --> STR 01, INT 01, STM 02, AGL 01
Generation 07812 --> STR 01, INT 02, STM 01, AGL 01
Generation 07813 --> STR 02, INT 01, STM 02, AGL 01
Generation 07814 --> STR 01, INT 01, STM 01, AGL 01
Generation 07815 --> STR 01, INT 01, STM 01, AGL 01
Generation 07816 --> STR 01, INT 01, STM 01, AGL 01
Generation 07817 --> STR 01, INT 01, STM 02, AGL 02
Generation 07818 --> STR 02, INT 01, STM 03, AGL 01
Generation 07819 --> STR 01, INT 01, STM 02, AGL 02
Generation 07820 --> STR 01, INT 02, STM 01, AGL 01
Generation 07821 --> STR 01, INT 03, STM 01, AGL 02
Generation 07822 --> STR 01, INT 04, STM 01, AGL 01
Generation 07823 --> STR 01, INT 05, STM 01, AGL 01
Generation 07824 --> STR 01, INT 04, STM 02, AGL 02
Generation 07825 --> STR 01, INT 02, STM 01, AGL 01
Generation 07826 --> STR 02, INT 01, STM 02, AGL 01
Generation 07827 --> STR 01, INT 01, STM 01, AGL 02
Generation 07828 --> STR 01, INT 01, STM 01, AGL 03
Generation 07829 --> STR 01, INT 02, STM 02, AGL 04
Generation 07830 --> STR 01, INT 01, STM 01, AGL 03
Generation 07831 --> STR 01, INT 02, STM 02, AGL 04
Generation 07832 --> STR 02, INT 01, STM 01, AGL 03
Generation 07833 --> STR 01, INT 01, STM 01, AGL 01
Generation 07834 --> STR 01, INT 02, STM 01, AGL 02
Generation 07835 --> STR 01, INT 03, STM 01, AGL 03
Generation 07836 --> STR 01, INT 04, STM 02, AGL 02
Generation 07837 --> STR 01, INT 02, STM 01, AGL 03
Generation 07838 --> STR 01, INT 03, STM 01, AGL 01
Generation 07839 --> STR 01, INT 02, STM 01, AGL 01
Generation 07840 --> STR 01, INT 03, STM 01, AGL 01
Generation 07841 --> STR 01, INT 04, STM 01, AGL 01
Generation 07842 --> STR 02, INT 02, STM 02, AGL 01
Generation 07843 --> STR 01, INT 01, STM 01, AGL 02
Generation 07844 --> STR 01, INT 01, STM 02, AGL 01
Generation 07845 --> STR 02, INT 01, STM 03, AGL 02
Generation 07846 --> STR 01, INT 01, STM 04, AGL 01
Generation 07847 --> STR 01, INT 02, STM 05, AGL 01
Generation 07848 --> STR 02, INT 01, STM 04, AGL 02
Generation 07849 --> STR 01, INT 01, STM 05, AGL 01
Generation 07850 --> STR 01, INT 01, STM 04, AGL 01
Generation 07851 --> STR 02, INT 02, STM 02, AGL 01
Generation 07852 --> STR 01, INT 01, STM 01, AGL 01
Generation 07853 --> STR 01, INT 02, STM 02, AGL 01
Generation 07854 --> STR 02, INT 01, STM 03, AGL 02
Generation 07855 --> STR 01, INT 01, STM 04, AGL 01
Generation 07856 --> STR 01, INT 01, STM 03, AGL 02
Generation 07857 --> STR 01, INT 01, STM 04, AGL 01
Generation 07858 --> STR 01, INT 01, STM 05, AGL 02
Generation 07859 --> STR 01, INT 01, STM 03, AGL 03
Generation 07860 --> STR 01, INT 01, STM 02, AGL 01
Generation 07861 --> STR 01, INT 01, STM 01, AGL 01
Generation 07862 --> STR 02, INT 02, STM 01, AGL 02
Generation 07863 --> STR 01, INT 01, STM 02, AGL 03
Generation 07864 --> STR 01, INT 01, STM 03, AGL 01
Generation 07865 --> STR 01, INT 01, STM 04, AGL 01
Generation 07866 --> STR 01, INT 01, STM 02, AGL 01
Generation 07867 --> STR 01, INT 02, STM 01, AGL 01
Generation 07868 --> STR 01, INT 01, STM 02, AGL 02
Generation 07869 --> STR 01, INT 01, STM 03, AGL 03
Generation 07870 --> STR 01, INT 01, STM 02, AGL 02
Generation 07871 --> STR 02, INT 01, STM 01, AGL 01
Generation 07872 --> STR 01, INT 01, STM 01, AGL 01
Generation 07873 --> STR 02, INT 01, STM 01, AGL 01
Generation 07874 --> STR 01, INT 01, STM 01, AGL 01
Generation 07875 --> STR 01, INT 02, STM 01, AGL 01
Generation 07876 --> STR 01, INT 01, STM 01, AGL 02
Generation 07877 --> STR 01, INT 02, STM 01, AGL 01
Generation 07878 --> STR 01, INT 01, STM 02, AGL 01
Generation 07879 --> STR 01, INT 01, STM 01, AGL 01
Generation 07880 --> STR 01, INT 02, STM 01, AGL 02
Generation 07881 --> STR 01, INT 03, STM 01, AGL 01
Generation 07882 --> STR 02, INT 02, STM 02, AGL 01
Generation 07883 --> STR 01, INT 01, STM 03, AGL 02
Generation 07884 --> STR 01, INT 01, STM 01, AGL 01
Generation 07885 --> STR 01, INT 01, STM 01, AGL 01
Generation 07886 --> STR 01, INT 01, STM 01, AGL 02
Generation 07887 --> STR 01, INT 01, STM 01, AGL 03
Generation 07888 --> STR 02, INT 02, STM 01, AGL 01
Generation 07889 --> STR 01, INT 03, STM 01, AGL 02
Generation 07890 --> STR 02, INT 02, STM 01, AGL 01
Generation 07891 --> STR 01, INT 01, STM 01, AGL 01
Generation 07892 --> STR 01, INT 01, STM 01, AGL 02
Generation 07893 --> STR 01, INT 01, STM 02, AGL 03
Generation 07894 --> STR 01, INT 01, STM 01, AGL 02
Generation 07895 --> STR 01, INT 01, STM 01, AGL 01
Generation 07896 --> STR 02, INT 02, STM 01, AGL 02
Generation 07897 --> STR 03, INT 03, STM 02, AGL 01
Generation 07898 --> STR 02, INT 01, STM 01, AGL 02
Generation 07899 --> STR 01, INT 02, STM 01, AGL 01
Generation 07900 --> STR 01, INT 03, STM 01, AGL 01
Generation 07901 --> STR 02, INT 02, STM 01, AGL 01
Generation 07902 --> STR 03, INT 01, STM 01, AGL 02
Generation 07903 --> STR 01, INT 01, STM 01, AGL 01
Generation 07904 --> STR 02, INT 01, STM 01, AGL 02
Generation 07905 --> STR 01, INT 01, STM 02, AGL 01
Generation 07906 --> STR 01, INT 01, STM 01, AGL 01
Generation 07907 --> STR 02, INT 01, STM 02, AGL 01
Generation 07908 --> STR 01, INT 01, STM 01, AGL 02
Generation 07909 --> STR 01, INT 01, STM 02, AGL 03
Generation 07910 --> STR 01, INT 01, STM 01, AGL 02
Generation 07911 --> STR 02, INT 02, STM 02, AGL 01
Generation 07912 --> STR 01, INT 01, STM 03, AGL 01
Generation 07913 --> STR 01, INT 01, STM 04, AGL 02
Generation 07914 --> STR 02, INT 02, STM 02, AGL 03
Generation 07915 --> STR 01, INT 01, STM 01, AGL 01
Generation 07916 --> STR 01, INT 02, STM 02, AGL 02
Generation 07917 --> STR 01, INT 03, STM 01, AGL 01
Generation 07918 --> STR 01, INT 02, STM 02, AGL 01
Generation 07919 --> STR 01, INT 03, STM 01, AGL 01
Generation 07920 --> STR 01, INT 01, STM 01, AGL 02
Generation 07921 --> STR 01, INT 02, STM 02, AGL 03
Generation 07922 --> STR 02, INT 01, STM 01, AGL 01
Generation 07923 --> STR 01, INT 02, STM 01, AGL 01
Generation 07924 --> STR 02, INT 01, STM 02, AGL 02
Generation 07925 --> STR 03, INT 01, STM 01, AGL 03
Generation 07926 --> STR 01, INT 01, STM 01, AGL 01
Generation 07927 --> STR 02, INT 01, STM 01, AGL 02
Generation 07928 --> STR 03, INT 01, STM 01, AGL 01
Generation 07929 --> STR 01, INT 02, STM 01, AGL 01
Generation 07930 --> STR 02, INT 01, STM 01, AGL 01
Generation 07931 --> STR 03, INT 02, STM 02, AGL 01
Generation 07932 --> STR 04, INT 01, STM 01, AGL 01
Generation 07933 --> STR 05, INT 02, STM 01, AGL 01
Generation 07934 --> STR 04, INT 01, STM 01, AGL 01
Generation 07935 --> STR 03, INT 01, STM 01, AGL 01
Generation 07936 --> STR 02, INT 01, STM 01, AGL 01
Generation 07937 --> STR 01, INT 02, STM 01, AGL 01
Generation 07938 --> STR 01, INT 01, STM 01, AGL 01
Generation 07939 --> STR 01, INT 01, STM 01, AGL 02
Generation 07940 --> STR 01, INT 01, STM 01, AGL 03
Generation 07941 --> STR 01, INT 01, STM 01, AGL 01
Generation 07942 --> STR 01, INT 02, STM 01, AGL 01
Generation 07943 --> STR 02, INT 03, STM 01, AGL 01
Generation 07944 --> STR 01, INT 02, STM 01, AGL 02
Generation 07945 --> STR 01, INT 01, STM 01, AGL 01
Generation 07946 --> STR 01, INT 01, STM 01, AGL 01
Generation 07947 --> STR 01, INT 02, STM 01, AGL 02
Generation 07948 --> STR 01, INT 01, STM 01, AGL 01
Generation 07949 --> STR 01, INT 01, STM 01, AGL 01
Generation 07950 --> STR 01, INT 02, STM 01, AGL 02
Generation 07951 --> STR 01, INT 03, STM 01, AGL 01
Generation 07952 --> STR 02, INT 02, STM 01, AGL 01
Generation 07953 --> STR 01, INT 01, STM 01, AGL 02
Generation 07954 --> STR 01, INT 01, STM 01, AGL 01
Generation 07955 --> STR 01, INT 01, STM 01, AGL 02
Generation 07956 --> STR 01, INT 02, STM 01, AGL 03
Generation 07957 --> STR 01, INT 01, STM 01, AGL 04
Generation 07958 --> STR 02, INT 02, STM 01, AGL 02
Generation 07959 --> STR 01, INT 01, STM 01, AGL 03
Generation 07960 --> STR 01, INT 02, STM 01, AGL 01
Generation 07961 --> STR 02, INT 01, STM 02, AGL 01
Generation 07962 --> STR 03, INT 02, STM 03, AGL 02
Generation 07963 --> STR 01, INT 01, STM 04, AGL 01
Generation 07964 --> STR 01, INT 02, STM 05, AGL 01
Generation 07965 --> STR 02, INT 01, STM 03, AGL 01
Generation 07966 --> STR 03, INT 01, STM 02, AGL 01
Generation 07967 --> STR 01, INT 01, STM 03, AGL 01
Generation 07968 --> STR 02, INT 01, STM 02, AGL 01
Generation 07969 --> STR 01, INT 01, STM 01, AGL 01
Generation 07970 --> STR 02, INT 01, STM 02, AGL 01
Generation 07971 --> STR 01, INT 02, STM 03, AGL 01
Generation 07972 --> STR 01, INT 01, STM 04, AGL 01
Generation 07973 --> STR 01, INT 01, STM 03, AGL 01
Generation 07974 --> STR 01, INT 01, STM 04, AGL 01
Generation 07975 --> STR 01, INT 02, STM 02, AGL 01
Generation 07976 --> STR 02, INT 01, STM 03, AGL 02
Generation 07977 --> STR 01, INT 01, STM 04, AGL 01
Generation 07978 --> STR 01, INT 01, STM 03, AGL 01
Generation 07979 --> STR 02, INT 01, STM 02, AGL 01
Generation 07980 --> STR 03, INT 01, STM 01, AGL 02
Generation 07981 --> STR 01, INT 02, STM 01, AGL 01
Generation 07982 --> STR 01, INT 03, STM 02, AGL 02
Generation 07983 --> STR 01, INT 01, STM 01, AGL 01
Generation 07984 --> STR 01, INT 01, STM 01, AGL 01
Generation 07985 --> STR 02, INT 01, STM 02, AGL 02
Generation 07986 --> STR 03, INT 01, STM 03, AGL 01
Generation 07987 --> STR 01, INT 01, STM 01, AGL 01
Generation 07988 --> STR 02, INT 02, STM 01, AGL 01
Generation 07989 --> STR 03, INT 03, STM 01, AGL 02
Generation 07990 --> STR 02, INT 02, STM 01, AGL 03
Generation 07991 --> STR 01, INT 03, STM 01, AGL 04
Generation 07992 --> STR 01, INT 04, STM 02, AGL 02
Generation 07993 --> STR 02, INT 03, STM 01, AGL 03
Generation 07994 --> STR 01, INT 02, STM 01, AGL 04
Generation 07995 --> STR 01, INT 01, STM 01, AGL 02
Generation 07996 --> STR 01, INT 02, STM 01, AGL 01
Generation 07997 --> STR 01, INT 03, STM 01, AGL 02
Generation 07998 --> STR 02, INT 04, STM 01, AGL 01
Generation 07999 --> STR 01, INT 05, STM 02, AGL 02
Generation 08000 --> STR 01, INT 04, STM 03, AGL 01
Generation 08001 --> STR 01, INT 02, STM 01, AGL 02
Generation 08002 --> STR 01, INT 01, STM 01, AGL 03
Generation 08003 --> STR 01, INT 02, STM 01, AGL 04
Generation 08004 --> STR 01, INT 03, STM 01, AGL 03
Generation 08005 --> STR 01, INT 02, STM 01, AGL 02
Generation 08006 --> STR 02, INT 03, STM 01, AGL 01
Generation 08007 --> STR 01, INT 01, STM 02, AGL 01
Generation 08008 --> STR 01, INT 02, STM 01, AGL 01
Generation 08009 --> STR 01, INT 01, STM 02, AGL 01
Generation 08010 --> STR 02, INT 02, STM 03, AGL 02
Generation 08011 --> STR 01, INT 03, STM 02, AGL 01
Generation 08012 --> STR 01, INT 01, STM 01, AGL 02
Generation 08013 --> STR 01, INT 01, STM 01, AGL 03
Generation 08014 --> STR 02, INT 01, STM 01, AGL 04
Generation 08015 --> STR 01, INT 02, STM 01, AGL 05
Generation 08016 --> STR 01, INT 01, STM 02, AGL 04
Generation 08017 --> STR 01, INT 02, STM 03, AGL 03
Generation 08018 --> STR 02, INT 01, STM 04, AGL 01
Generation 08019 --> STR 03, INT 01, STM 03, AGL 01
Generation 08020 --> STR 01, INT 01, STM 02, AGL 01
Generation 08021 --> STR 02, INT 02, STM 03, AGL 01
Generation 08022 --> STR 01, INT 01, STM 04, AGL 01
Generation 08023 --> STR 01, INT 01, STM 02, AGL 01
Generation 08024 --> STR 01, INT 01, STM 01, AGL 01
Generation 08025 --> STR 02, INT 01, STM 01, AGL 01
Generation 08026 --> STR 01, INT 01, STM 02, AGL 01
Generation 08027 --> STR 01, INT 01, STM 01, AGL 01
Generation 08028 --> STR 01, INT 01, STM 01, AGL 01
Generation 08029 --> STR 01, INT 01, STM 01, AGL 01
Generation 08030 --> STR 02, INT 01, STM 01, AGL 01
Generation 08031 --> STR 01, INT 02, STM 02, AGL 01
Generation 08032 --> STR 02, INT 01, STM 01, AGL 02
Generation 08033 --> STR 01, INT 01, STM 01, AGL 01
Generation 08034 --> STR 01, INT 01, STM 01, AGL 02
Generation 08035 --> STR 02, INT 01, STM 01, AGL 03
Generation 08036 --> STR 01, INT 02, STM 01, AGL 04
Generation 08037 --> STR 02, INT 03, STM 01, AGL 05
Generation 08038 --> STR 01, INT 01, STM 01, AGL 06
Generation 08039 --> STR 02, INT 02, STM 02, AGL 04
Generation 08040 --> STR 01, INT 01, STM 01, AGL 02
Generation 08041 --> STR 01, INT 01, STM 01, AGL 01
Generation 08042 --> STR 02, INT 01, STM 01, AGL 02
Generation 08043 --> STR 03, INT 01, STM 01, AGL 03
Generation 08044 --> STR 04, INT 01, STM 01, AGL 01
Generation 08045 --> STR 05, INT 01, STM 02, AGL 01
Generation 08046 --> STR 06, INT 02, STM 03, AGL 01
Generation 08047 --> STR 07, INT 01, STM 02, AGL 02
